Date,Day,S_Guinea,E_Guinea,I_Guinea,R_Guinea,D_Guinea,S_Liberia,E_Liberia,I_Liberia,R_Liberia,D_Liberia,S_SierraLeone,E_SierraLeone,I_SierraLeone,R_SierraLeone,D_SierraLeone,Travel_Rate_Guinea,Travel_Rate_Liberia,Travel_Rate_SierraLeone,Contact_Rate_Guinea,Contact_Rate_Liberia,Contact_Rate_SierraLeone
2014-01-31,34,11984903.700442731,520.5319722349598,144.03955025330362,195.64735064298512,763.2562069433941,4508812.609921077,54.87794006593014,15.165662081288529,20.28241248723272,78.99564536012775,6004287.74025614,69.57498134811308,18.966464170917693,23.415708275208345,91.19548617764016,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-01,35,11984815.248321932,546.2141641018477,151.1463115536454,207.007351721227,807.5698458972382,4508803.192952881,57.65544803763762,15.933242798695716,21.480641277628937,83.66420262936698,6004275.354960774,73.52063593478125,20.042272467202785,24.918474248006376,97.05117373615754,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-02,36,11984722.431755772,573.1634127380897,158.60370374087134,218.92784812587527,854.0698759252382,4508793.29964657,60.573508378167276,16.73966655607738,22.739515600471154,88.56904936349883,6004262.268367442,77.68931593514101,21.17890035529574,26.506457192427767,103.23897629448199,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-03,37,11984625.035602441,601.4422063809941,166.4290203305747,231.43649010150034,902.8641547688511,4508782.90580674,63.63923153814437,17.586898433331694,24.062103982217497,93.7221413013123,6004248.440840671,82.09358948396192,22.37977573188392,28.184472903634664,109.77766518051082,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-04,38,11984522.834024485,631.1161259597258,174.64041090119633,244.56229742086876,954.0658823588433,4508771.986037125,66.86008916683231,18.47700333955013,25.451630861670854,99.13604165451994,6004233.830517534,86.74673450400734,23.648520118503452,29.95760985179631,116.68707471054655,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-05,39,11984415.59001259,662.2539814044146,183.25691884071819,258.33571985371316,1007.793836686668,4508760.513688982,70.2439304758587,19.41215053657693,26.91148365672097,104.823948641365,6004218.393196754,91.6627744161245,24.988958405218,31.831242935543298,123.98815581127865,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-06,40,11984303.054849362,694.9279701993177,192.29852524247116,272.788707510072,1064.1726481937692,4508748.460789202,73.79900129005753,20.394618904434754,28.44522099145236,110.79972754124015,6004202.0822032895,96.85651984216739,26.405130228957702,33.811049544853475,131.70303864586393,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-07,41,11984184.967545494,729.2138484796111,201.7861962670533,287.95478675798483,1123.3330959049542,4508735.797952725,77.53396463123367,21.42680262931906,30.056581585207372,117.0779453283383,6004184.848236416,102.34361386404623,27.90130232147279,35.903026995666174,139.8551005882544,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-08,42,11984061.054257432,765.1911058276709,211.74193153755232,303.8691378011187,1185.4124100366464,4508722.494297078,81.45792178602312,22.511217025157023,31.749493351208212,123.67390612168062,6004166.639215347,108.14057865233947,29.481981230837246,38.11351049540248,148.4690362678175,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-09,43,11983931.027614586,802.9431483561253,222.18881486680598,320.56867596523523,1250.5545890713056,4508708.51739451,85.58043440079922,23.650504643259424,33.52808294086264,130.6036883718344,6004147.400137502,114.26486459236118,31.151926727345916,40.44919207450697,157.57093138121843,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-10,44,11983794.586068215,842.5574917822445,233.1510677175713,338.09213742587906,1318.9107341556658,4508693.833182515,89.91154781785374,24.847441722514414,35.39668582353462,137.88418413396806,6004127.072908415,120.73490245183362,32.91616603825015,42.91714069250717,167.18834108385693,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-11,45,11983651.41321452,884.1259585503126,244.65410379252964,356.4801667460453,1390.6393905588852,4508678.405880415,94.46181491700973,26.104944779855238,37.35985658515988,145.53313919362242,6004105.59617161,127.57015680052241,34.78000842468048,45.524822828362225,177.35037026980484,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-12,46,11983501.177061334,927.744898814723,256.7245902207863,375.77541505494855,1465.906930637436,4508662.197878433,99.2423229316147,27.4260780220647,39.42238051260483,153.56919820227174,6004082.905106447,134.79118677817144,36.74906176447376,48.280125911248774,188.08776492762004,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-13,47,11983343.529254049,973.5154071647077,269.390507603576,396.0226363449024,1544.8879294607962,4508645.169665422,104.26471974285266,28.81406061468687,41.58928495375075,162.0119489383261,6004058.931248347,142.41970563080847,38.82924879823098,51.191381276586284,199.43300164431122,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-14,48,11983178.104254736,1021.5435547539672,282.6812143289954,417.2687906482583,1627.7655672743642,4508627.279745664,109.54124210354398,30.272274483214083,43.865851512000695,170.88196981898236,6004033.602291533,150.47864507099237,41.02682469116052,54.26738898766357,211.4203843835508,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-15,49,11983004.518500758,1071.9406357344424,296.62751483617615,439.56315360365977,1714.7320568859943,4508608.484530225,115.0847456544686,31.804272607857357,46.25762901584666,180.200880431399,6004006.841867882,158.99222412298172,43.34839581591773,57.51744439131506,224.08614802480992,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-16,50,11982822.369521689,1124.8234225811705,311.2617303470638,462.9574299996288,1805.9890865643674,4508588.738231726,120.9087360584786,33.41378763049823,48.77044697257887,189.99139395124698,6003978.569320372,167.98602081099096,45.80093931599593,60.95136577473126,237.46856619744722,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-17,51,11982631.235068839,1180.3144363873075,326.61777368697074,487.50587400723447,1901.7482890201775,4508567.992709745,127.02740201874123,35.10474099069166,51.41042983741356,200.27737274253823,6003948.699439687,177.48704868965424,48.3918240039818,64.5795238985004,251.60806643556313,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-18,52,11982430.67208742,1238.542227883812,342.73122717103104,513.2654142410213,2002.2317292281427,4508546.197391561,133.4556496538736,36.88125243353776,54.18401187193114,211.08388624938382,6003917.14222992,187.5238368019782,51.12883219135014,68.41287285738765,266.5473505067991,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-19,53,11982220.215636984,1299.6416733327878,359.639424619958,540.295785489779,2107.6724182662847,4508523.299186483,140.2091387605303,38.74765003870487,57.09795281969138,222.43727207159023,6003883.802658817,198.12651451634054,54.020182848291526,72.46298283125591,282.3315221109571,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-20,54,11981999.37790265,1363.7542848567443,377.38153743410004,568.6596669151053,2218.31485242603,4508499.242299959,147.3043209562266,40.70848070376426,60.159354385395694,234.3652001530555,6003848.580345918,209.3269011839563,57.07455598335184,76.74207468819642,299.0082217768341,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-21,55,11981767.647046098,1431.028535860022,395.99866463012654,598.4228270048526,2334.415578580141,4508473.968113309,154.75847963748382,42.768521259928015,63.37567751902955,246.89674014534762,6003811.369271175,221.15860059608045,60.30111852547092,81.26305647585806,316.6277691734984,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-22,56,11981524.486023532,1501.620201821856,415.53392732176155,629.6542754545866,2456.243786633642,4508447.415042916,162.58977196331554,44.9327900658818,66.75476056650932,260.0624321222569,6003772.057460269,233.6571006676624,63.70955150944757,86.0395619221641,335.24331322281574,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-23,57,11981269.331346849,1575.692718227672,436.0325679467203,662.426422755744,2584.081932032222,4508419.518390063,170.81727302587345,47.20655921003719,70.30483836880587,273.8943609906329,6003730.526650735,246.85987886774345,67.31007884023765,91.08599116607559,354.91099091058464,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-24,58,11981001.591783248,1653.4175556329985,457.5420542236859,696.8152474909441,2718.2263883247965,4508390.210184602,179.46102220473082,49.59536732881487,74.03456230925838,288.4262345992872,6003686.651940393,260.8065134174512,71.11349764971257,96.41755372850123,375.69009483786084,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-25,59,11980720.646997146,1734.9746118831486,480.1121878787753,732.9004713632446,2858.9881298950136,4508359.419019709,188.54207172927653,52.105033033872665,77.9530213182309,303.6934655773417,6003640.3014163915,275.5388003699486,75.13121025552246,102.05031376613347,397.64324967332004,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-26,60,11980425.84611673,1820.5526258344519,503.79521934090144,770.7657439094257,3006.6934524660314,4508327.069877569,198.08253799514432,54.741669101428684,82.06976407196959,319.7332578254584,6003591.3357613655,291.1008779482885,79.37525810383032,108.00123814229629,420.83659959090744,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-27,61,11980116.50623996,1910.3496083994496,528.6459672533618,810.4988350473815,3161.684724163501,4508293.083947397,208.1056551287678,57.511697283265434,86.39482216723215,336.5846968087297,6003539.607840198,307.53935698515,83.85835737812715,114.28824686940922,445.3400049554582,0.001,0.001,0.001,2.0,1.5,1.8
2014-02-28,62,11979791.910848312,2004.5733000534744,554.721945334228,852.1918395548554,3324.3211831181443,4508257.378431941,218.63583194788526,60.4218640572234,90.93873476889722,354.28884558856254,6003484.962258296,324.903460335234,88.59393705924438,120.93026703539114,471.22725259395395,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-01,63,11979451.308173195,2103.441641807814,582.0834929791583,895.9413876821687,3494.9797589944797,4508219.866347889,229.69871070992718,63.479256872349666,95.71257403508558,372.88884388385827,6003427.234903661,343.24516738391833,93.59617837773233,127.94728871600893,498.57627381138843,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-02,64,11979093.909572517,2207.1832430537343,610.7939050322863,941.8488545060766,3674.0558896086477,4508180.456327198,241.32122558609845,66.69132031944069,100.72797042830851,392.43000668809253,6003366.252488738,362.6193585923496,98.88005427988253,135.36042091817342,527.4693625282374,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-03,65,11978718.88741319,2316.0379916426123,640.9196010169059,990.020633036064,3861.9645862222746,4508139.052357655,253.5316790116424,70.06587724531298,105.99714576802573,412.9599530483752,6003301.83195019,383.0840048577148,104.46138113081311,143.1919648813294,557.9934611024846,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-04,66,11978325.373506417,2430.257504345294,672.5302500738061,1040.568336105276,4059.1412210485955,4508095.553590496,266.3597982975147,73.61114440794451,111.53293774636764,434.528701583297,6003233.779998842,404.7003094409696,110.3568574658642,151.46546904899057,590.2403746805802,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-05,67,11977912.456953662,2550.1057469368707,705.6989429669061,1093.6090743265847,4266.04261146223,4508049.854075635,279.8368135337306,77.3357540204283,117.34883366580142,457.18880193124244,6003161.892501276,427.53290298964805,116.58411724105879,160.2058046074911,624.3070657460491,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-06,68,11977479.182082541,2675.8596279455414,740.5023569315064,1149.265722520939,4483.148059242342,4508001.84250726,293.99553242698494,81.24877445224585,123.4590028584457,480.9954610620975,6003085.953880934,451.6500323476327,123.16178140203644,169.4392386524958,660.2959394198951,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-07,69,11977024.546257598,2807.8096281646945,777.0209303876857,1207.6672023730703,4710.960453112551,4507951.401953613,308.8704197909535,85.35973221507793,129.87833112711016,506.0066774658862,6003005.736479182,477.1237619544932,130.10951288567452,179.19351225659122,698.3151478729717,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-08,70,11976547.497555086,2946.260468858033,815.3390483427098,1268.9487827540015,4950.007440191879,4507898.409569282,324.4976821580465,89.6786353633682,136.62245741555833,532.2833840267854,6002920.999870708,504.0301895860203,137.44807553418568,189.49792413256037,738.4789165596046,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-09,71,11976046.932379648,3091.531796458718,855.5452324398315,1333.2523875994843,5200.8426269180545,4507842.736300013,340.915354586338,94.21599750483036,143.70781143518695,559.8895946235415,6002831.490159198,532.449668280602,145.1993947057259,200.383416712688,780.9078798731048,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-10,72,11975521.693148196,3243.9588481113165,897.732325695481,1400.7268950570017,5464.046745913138,4507784.246596173,358.163384931165,98.98286110981935,151.15165018862314,588.8925464321248,6002736.93929569,562.4670211416235,153.38661594043154,211.88265945015505,825.7294059682795,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-11,73,11974970.5652558,3403.8933207626765,941.9977342166153,1471.5285299989032,5740.229187030398,4507722.798033669,376.283745225688,103.99082833924487,158.97210630816824,619.3628882614793,6002637.0641535055,594.1718324790154,162.0341845341187,224.03016195118593,873.0780379153273,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-12,74,11974392.274360845,3571.7041499011134,988.4436434236794,1545.8212150206327,6030.0293664700275,4507658.240975993,395.32053102178065,109.25208852428021,167.18823114417395,651.3748484336486,6002531.565711197,627.6587050958564,171.16791581656358,236.86237387166287,923.0958832385558,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-13,75,11973785.483814236,3747.7782469818603,1037.1772227153551,1623.7769028247415,6334.118023288332,4507590.418254215,415.3200554619834,114.77944418239647,175.82003556790886,685.0063937589946,6002420.128279478,663.0275037175628,180.81506163150624,250.41777943935472,975.9329824974932,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-14,76,11973148.7913888,3932.521435614946,1088.3108854896147,1705.5759995672277,6653.198870715543,4507519.164757222,436.33096965711195,120.58634431660006,184.88854223292722,720.3394331546949,6002302.4184944155,700.3836717720485,191.00439687236272,264.7370206156825,1031.7477895515287,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-15,77,11972480.72604878,4126.3593759593405,1141.9625455486432,1791.407783162828,6988.010227814519,4507444.307026521,458.4043817141952,126.68691732154238,194.41583726105756,757.4600190193453,6002178.084319731,739.838545257785,201.7663051749876,279.8630191657944,1090.7076475658873,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-16,78,11971779.744676393,4329.7384999223905,1198.2558783525003,1881.470827167123,7339.326672877364,4507365.662845009,481.59397746105026,133.0960044617344,204.42512269479934,796.4585516008714,6002046.754031068,781.5096720766239,213.13286635345833,295.84110093459304,1152.9892736281743,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-17,79,11971044.22855077,4543.127016774554,1257.320600601644,1975.9734570693142,7707.9608232255505,4507283.040793429,505.9561506717979,139.8291959213396,214.94077308501082,837.4299994817688,6001908.035113261,825.5211586713365,225.1379511709918,312.71913081095647,1218.779285057277,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-18,80,11970272.479672907,4767.015962933827,1319.292761195338,2075.13422668278,8094.765193465691,4507196.239786715,531.5501392072645,146.90286840084124,225.98839465590999,880.4741300798861,6001761.5131035345,872.0040337127758,237.8173205541334,330.5476543422147,1288.274751609951,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-19,81,11969462.716916982,5001.920298980115,1384.3150469085874,2179.1824173288205,8500.63414259855,4507105.048587064,558.4381678878765,154.33422469971126,237.59488744592866,925.6957517665635,6001606.750369518,921.0966319270135,251.20873059972598,349.3800473537456,1361.6837789360184,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-20,82,11968613.071997771,5248.380058399538,1452.5371020701866,2288.358561130914,8926.505915183803,4507009.245292583,586.6855985069499,162.14133524077877,249.7885105728281,973.2049681515588,6001443.284820089,972.9449989399629,265.3520432617249,369.27267383418524,1439.2261242625596,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-21,83,11967721.58524712,5506.961549506298,1524.115863153062,2402.9149893886342,9373.364780332566,4506908.59680045,616.3610872799267,170.34318165779248,262.5989507654342,1023.1174450947418,6001270.628545325,1027.703318212801,280.28934308503045,390.2850525419303,1521.1338460870945,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-22,84,11966786.201183423,5778.2586149374265,1599.2159094738788,2523.116408152364,9842.24327679749,4506802.858242372,647.5367503702741,178.9597026199015,276.05739444393487,1075.5546915433113,6001088.266379336,1085.534362004428,296.0650605227187,412.4800331049623,1607.6519908941254,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-23,85,11965804.763895875,6062.893942317203,1678.0098282791682,2649.2404982265894,10334.224553347423,4506691.772394945,680.2883367182476,188.0118416843199,290.19660301821034,1130.644352907315,6000895.65439195,1146.609964451987,312.72610132004627,435.9239808888648,1699.0393140665612,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-24,86,11964775.012170905,6361.520446499978,1760.6785998892267,2781.57854907919,10850.444841393246,4506575.069055463,714.6954109340497,197.52159794006968,305.0509926121817,1188.5205216797408,6000692.21828438,1211.1115245364217,330.3219840921141,460.6869736875301,1795.5690469047388,0.001,0.001,0.001,2.0,1.5,1.8
2014-03-25,87,11963694.57442322,6674.822705427051,1847.4119979341988,2920.436118612982,11392.096028490534,4506452.464390947,750.84154397145,207.5120788120865,320.65671722592856,1249.32406145083,6000477.351707946,1279.2305329189503,348.90498445110137,486.84300791058917,1897.5297006816936,0.001,0.001,0.001,2.0,1.5,1.8
